generated_at,runs_declared,result_run,result_duration_ms,stats_start_time,stats_duration_ms,wasm_features_file,wasm_preload,machine_platform,machine_release,machine_arch,cpu_model,cpu_cores,total_mem_bytes,load_avg_1,load_avg_5,load_avg_15,hostname,git_commit,git_branch,git_status_dirty,dataset_index,timestamp,dataset_name,dataset_size,dimensions,wasm_features,rendering_enabled,runtime_ms,memory_delta_mb,trustworthiness,fps_avg,responsiveness_ms
2026-02-07T04:32:16.903Z,10,8,34681,2026-02-07T04:36:36.662Z,23134.658,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.08,1.11,1.09,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:36:53.046Z,"Swiss Roll (600 points, 3D manifold)",600,3,none,True,2948.7999999970198,17.00202465057373,0.9943063915161937,60.00983767830792,16.736363635821775
2026-02-07T04:32:16.903Z,10,8,34681,2026-02-07T04:36:36.662Z,23134.658,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.08,1.11,1.09,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:36:59.569Z,Medium Clustered (600 points),600,50,none,True,3681.5,9.256010055541992,0.9504858125537403,54.10190832217438,22.559999999403953
2026-02-07T04:32:16.903Z,10,9,34407,2026-02-07T04:37:11.493Z,22713.438000000002,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.08,1.11,1.09,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:37:27.656Z,"Swiss Roll (600 points, 3D manifold)",600,3,none,True,2953.2000000029802,17.86085796356201,0.993621381484666,59.97001499250375,17.181818183172833
2026-02-07T04:32:16.903Z,10,9,34407,2026-02-07T04:37:11.493Z,22713.438000000002,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.08,1.11,1.09,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:37:33.964Z,Medium Clustered (600 points),600,50,none,True,3612.5999999940395,11.178585052490234,0.9518625203019012,55.063913470993114,21.7
2026-02-07T04:32:16.903Z,10,10,34785,2026-02-07T04:37:45.989Z,23003.207000000002,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.08,1.11,1.09,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:38:02.134Z,"Swiss Roll (600 points, 3D manifold)",600,3,none,True,2941.8999999910593,16.45753765106201,0.9939980414636477,59.958029379255834,17.31818181953647
2026-02-07T04:32:16.903Z,10,10,34785,2026-02-07T04:37:45.989Z,23003.207000000002,none,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.08,1.11,1.09,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:38:08.749Z,Medium Clustered (600 points),600,50,none,True,3689.5999999940395,17.755249977111816,0.950465510652527,52.96821906887439,21.666666667660078
2026-02-07T04:38:19.313Z,10,1,32395,2026-02-07T04:38:31.451Z,20613.517,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:38:46.736Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1606.2999999970198,8.005553245544434,0.9939044138721697,49.64469969838212,13.59999999945814
2026-02-07T04:38:19.313Z,10,1,32395,2026-02-07T04:38:31.451Z,20613.517,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:38:51.806Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2198.1000000089407,15.502522468566895,0.9479972771567784,48.42854318978324,19.37999999920527
2026-02-07T04:38:19.313Z,10,2,31777,2026-02-07T04:39:03.654Z,20190.827,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:39:18.745Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1570.9000000059605,18.509940147399902,0.9937759147797841,48.64489228645386,14.790909091180021
2026-02-07T04:38:19.313Z,10,2,31777,2026-02-07T04:39:03.654Z,20190.827,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:39:23.587Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2007.9000000059605,-6.314270973205566,0.9472315372121907,39.607881968277965,17.586666666467984
2026-02-07T04:38:19.313Z,10,3,32168,2026-02-07T04:39:35.427Z,20589.307999999997,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:39:50.723Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1565.2999999970198,18.22097682952881,0.9937816470813031,50.12777668610987,14.309090908278119
2026-02-07T04:38:19.313Z,10,3,32168,2026-02-07T04:39:35.427Z,20589.307999999997,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:39:55.749Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2209.5,-6.487176895141602,0.9486017961211426,49.35834155972359,18.613333332538605
2026-02-07T04:38:19.313Z,10,4,31824,2026-02-07T04:40:07.660Z,20182.752,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:40:22.799Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1564.7000000029802,18.561396598815918,0.9933407375561288,48.795060744726726,15.40000000054186
2026-02-07T04:38:19.313Z,10,4,31824,2026-02-07T04:40:07.660Z,20182.752,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:40:27.614Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2017.7999999970198,13.044676780700684,0.9482093723129836,38.937699680742895,16.766666666666666
2026-02-07T04:38:19.313Z,10,5,31820,2026-02-07T04:40:39.451Z,20214.342,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:40:54.587Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1588.9000000059605,18.466219902038574,0.9927099455431355,48.48604789262715,15.39090909063816
2026-02-07T04:38:19.313Z,10,5,31820,2026-02-07T04:40:39.451Z,20214.342,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:40:59.432Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2002.8999999910593,11.588593482971191,0.9507908187637336,38.38204901114927,18.02666666706403
2026-02-07T04:38:19.313Z,10,6,32335,2026-02-07T04:41:11.533Z,20471.746,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:41:26.848Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1559.7999999970198,7.931857109069824,0.9936053788095921,49.97060552572333,13.209090908819979
2026-02-07T04:38:19.313Z,10,6,32335,2026-02-07T04:41:11.533Z,20471.746,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:41:31.714Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2030.6000000089407,0.6684436798095703,0.9457459157351676,39.82080637132902,17.019999997814498
2026-02-07T04:38:19.313Z,10,7,32368,2026-02-07T04:41:43.849Z,20526.155,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:41:59.257Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1553.3999999910593,8.777365684509277,0.994294688067259,50.75636942690213,13.463636364449155
2026-02-07T04:38:19.313Z,10,7,32368,2026-02-07T04:41:43.849Z,20526.155,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:42:04.117Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2035.3999999910593,-9.968247413635254,0.9488669150663992,38.141809290953546,18.739999999602635
2026-02-07T04:38:19.313Z,10,8,32121,2026-02-07T04:42:16.035Z,20464.122000000003,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:42:31.426Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1597.9000000059605,19.947550773620605,0.9940252698958632,49.115913555992144,15.054545455358245
2026-02-07T04:38:19.313Z,10,8,32121,2026-02-07T04:42:16.035Z,20464.122000000003,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:42:36.230Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2010.2000000029802,-8.200613021850586,0.9478035731346135,38.40850896175996,18.033333333333335
2026-02-07T04:38:19.313Z,10,9,32070,2026-02-07T04:42:48.296Z,20277.224000000002,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:43:03.459Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1600.0,19.7080717086792,0.9942378427438616,48.94283476927537,15.027272727001797
2026-02-07T04:38:19.313Z,10,9,32070,2026-02-07T04:42:48.296Z,20277.224000000002,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:43:08.304Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2041.9000000059605,-10.34512996673584,0.9498676793732683,39.19647231749143,19.1
2026-02-07T04:38:19.313Z,10,10,32143,2026-02-07T04:43:20.205Z,20513.495000000003,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:43:35.262Z,"Swiss Roll (600 points, 3D manifold)",600,3,"Dist,Tree,Matrix,NN,Opt",True,1553.3999999910593,8.226737022399902,0.9941642782077004,49.28536224741252,13.436363636092706
2026-02-07T04:38:19.313Z,10,10,32143,2026-02-07T04:43:20.205Z,20513.495000000003,all,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,2.07,1.67,1.31,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:43:40.433Z,Medium Clustered (600 points),600,50,"Dist,Tree,Matrix,NN,Opt",True,2224.4000000059605,16.349064826965332,0.9486509983758479,49.33885928528312,17.633333333333333
2026-02-07T04:43:51.223Z,10,1,35564,2026-02-07T04:44:03.743Z,23382.466,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:44:20.137Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,3091.2999999970198,12.418742179870605,0.9936882583357218,60.0157418335717,18.663636363365434
2026-02-07T04:43:51.223Z,10,1,35564,2026-02-07T04:44:03.743Z,23382.466,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:44:26.856Z,Medium Clustered (600 points),600,50,Dist,True,3725.4000000059605,25.942928314208984,0.9510614311646126,53.17053958282485,25.32666666607062
2026-02-07T04:43:51.223Z,10,2,34482,2026-02-07T04:44:38.663Z,22948.980000000003,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:44:54.943Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2932.9000000059605,16.790717124938965,0.99439022642591,60.039370078740156,16.38181818073446
2026-02-07T04:43:51.223Z,10,2,34482,2026-02-07T04:44:38.663Z,22948.980000000003,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:45:01.347Z,Medium Clustered (600 points),600,50,Dist,True,3643.0999999940395,12.131438255310059,0.949746106811885,52.93647622836819,18.913333334525426
2026-02-07T04:43:51.223Z,10,3,34500,2026-02-07T04:45:13.149Z,22965.104,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:45:29.396Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2983.5999999940395,18.714369773864746,0.9944504155918601,60.0039346845934,18.30909090827812
2026-02-07T04:43:51.223Z,10,3,34500,2026-02-07T04:45:13.149Z,22965.104,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:45:35.859Z,Medium Clustered (600 points),600,50,Dist,True,3647.5,6.52789306640625,0.9503917072704691,53.935277666639294,22.313333332538605
2026-02-07T04:43:51.223Z,10,4,34732,2026-02-07T04:45:47.927Z,22921.262000000002,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:46:04.170Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2946.2999999970198,16.528849601745605,0.9945461927964078,59.988002399341354,18.11818181926554
2026-02-07T04:43:51.223Z,10,4,34732,2026-02-07T04:45:47.927Z,22921.262000000002,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:46:10.611Z,Medium Clustered (600 points),600,50,Dist,True,3623.8999999910593,5.818046569824219,0.9488845896627496,54.10723069355632,20.066666667660076
2026-02-07T04:43:51.223Z,10,5,34938,2026-02-07T04:46:22.472Z,23318.826,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:46:38.685Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2947.2999999970198,23.972453117370605,0.9933361994840929,59.99803285120605,18.172727273269132
2026-02-07T04:43:51.223Z,10,5,34938,2026-02-07T04:46:22.472Z,23318.826,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:46:45.524Z,Medium Clustered (600 points),600,50,Dist,True,3696.5,24.279800415039062,0.9500054934556225,52.989402119418195,22.99333333472411
2026-02-07T04:43:51.223Z,10,6,34322,2026-02-07T04:46:57.408Z,22707.861,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:47:13.568Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2948.0,18.706146240234375,0.9936170822585269,60.03346127296847,17.836363636634566
2026-02-07T04:43:51.223Z,10,6,34322,2026-02-07T04:46:57.408Z,22707.861,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:47:19.869Z,Medium Clustered (600 points),600,50,Dist,True,3587.7000000029802,16.44028091430664,0.9490064010700296,55.0,20.780000000198683
2026-02-07T04:43:51.223Z,10,7,34779,2026-02-07T04:47:31.688Z,23209.289,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:47:48.091Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2937.5,17.630358695983887,0.9940818763733639,60.02755363099892,16.645454544912685
2026-02-07T04:43:51.223Z,10,7,34779,2026-02-07T04:47:31.688Z,23209.289,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:47:54.647Z,Medium Clustered (600 points),600,50,Dist,True,3697.2999999970198,19.199384689331055,0.9519028852584313,53.967619427860775,22.84666666686535
2026-02-07T04:43:51.223Z,10,8,34685,2026-02-07T04:48:06.425Z,23159.873000000003,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:48:22.845Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,3094.0,19.58931255340576,0.9935967803573135,60.0,18.854545455087315
2026-02-07T04:43:51.223Z,10,8,34685,2026-02-07T04:48:06.425Z,23159.873000000003,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:48:29.367Z,Medium Clustered (600 points),600,50,Dist,True,3644.0,22.69594097137451,0.9504621668099742,53.0,20.92666666706403
2026-02-07T04:43:51.223Z,10,9,34877,2026-02-07T04:48:41.452Z,23013.003999999997,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:48:57.726Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2980.6000000089407,21.250534057617188,0.9920168147511226,59.96402158740497,17.563636362552643
2026-02-07T04:43:51.223Z,10,9,34877,2026-02-07T04:48:41.452Z,23013.003999999997,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:49:04.214Z,Medium Clustered (600 points),600,50,Dist,True,3647.2999999970198,19.190608978271484,0.9512730486290245,54.10723069355632,21.53333333233992
2026-02-07T04:43:51.223Z,10,10,34617,2026-02-07T04:49:16.175Z,22910.051,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:49:32.444Z,"Swiss Roll (600 points, 3D manifold)",600,3,Dist,True,2963.0,18.15806484222412,0.993802904366103,60.021647151607674,18.845454543828964
2026-02-07T04:43:51.223Z,10,10,34617,2026-02-07T04:49:16.175Z,22910.051,dist,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.25,1.31,1.25,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:49:38.848Z,Medium Clustered (600 points),600,50,Dist,True,3617.5,19.144694328308105,0.9496305053979173,53.978408636223776,19.713333332538603
2026-02-07T04:49:49.538Z,10,1,34965,2026-02-07T04:50:01.845Z,22955.573999999997,tree,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.1,1.2,1.21,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:50:18.086Z,"Swiss Roll (600 points, 3D manifold)",600,3,Tree,True,2977.2999999970198,13.45350170135498,0.9938072035922423,59.982005398559195,18.927272726189006
2026-02-07T04:49:49.538Z,10,1,34965,2026-02-07T04:50:01.845Z,22955.573999999997,tree,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.1,1.2,1.21,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:50:24.541Z,Medium Clustered (600 points),600,50,Tree,True,3658.5999999940395,9.149968147277832,0.9507936849144931,53.95683453253478,19.413333333532016
2026-02-07T04:49:49.538Z,10,2,34724,2026-02-07T04:50:36.269Z,23262.166,tree,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.1,1.2,1.21,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:50:52.864Z,"Swiss Roll (600 points, 3D manifold)",600,3,Tree,True,3075.5999999940395,24.678393363952637,0.9935659692366485,59.93907831366942,17.354545453732666
2026-02-07T04:49:49.538Z,10,2,34724,2026-02-07T04:50:36.269Z,23262.166,tree,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.1,1.2,1.21,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,2,2026-02-07T04:50:59.260Z,Medium Clustered (600 points),600,50,Tree,True,3629.5999999940395,24.97549819946289,0.9525238845896628,54.0,20.919999999801316
2026-02-07T04:49:49.538Z,10,3,35090,2026-02-07T04:51:11.403Z,23221.265,tree,True,linux,6.6.87.2-microsoft-standard-WSL2,x64,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,12,8240963584,1.1,1.2,1.21,DESKTOP-7R7IE5L,81a06d89cee35796844f6d872a476a67b89a138c,improve-analytics,True,1,2026-02-07T04:51:27.867Z,"Swiss Roll (600 points, 3D manifold)",600,3,Tree,True,2946.5999999940395,18.26465892791748,0.995067354542849,60.0,16.71818181736903
